               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.077966,            0.096651,            0.029005,             0.36964,             0.19142,             0.17423,            0.093033,            0.058977,            0.068834,            0.012862,            0.070031,           0.0033299,           0.0033299
                   1,            0.064877,            0.093678,            0.020674,             0.36887,             0.26911,              0.2606,             0.14302,            0.053842,            0.066769,            0.010965,            0.040009,           0.0066412,           0.0066412
                   2,            0.061101,            0.092468,            0.018459,             0.59822,             0.27084,             0.29787,             0.16728,            0.051987,            0.066455,            0.010336,           0.0099652,           0.0099306,           0.0099306
                   3,             0.05778,            0.092397,            0.017362,              0.6118,             0.28407,             0.31962,             0.17666,            0.050923,            0.065771,           0.0095839,            0.009901,            0.009901,            0.009901
                   4,            0.055025,            0.090393,            0.016329,             0.36796,             0.31929,             0.33505,             0.19157,            0.049387,            0.064766,           0.0094234,            0.009901,            0.009901,            0.009901
                   5,            0.053153,            0.088473,             0.01556,              0.4794,             0.30606,             0.34649,             0.20074,            0.048725,            0.064627,           0.0088475,            0.009868,            0.009868,            0.009868
                   6,            0.052081,            0.087554,            0.014915,             0.75223,             0.30825,             0.35338,             0.20614,            0.048203,            0.064164,           0.0087922,            0.009835,            0.009835,            0.009835
                   7,            0.051171,            0.087083,            0.014336,             0.61499,             0.30835,             0.35054,             0.20874,            0.047767,            0.063616,           0.0085418,            0.009802,            0.009802,            0.009802
                   8,            0.050327,            0.085124,            0.013801,             0.51753,             0.31933,             0.35537,             0.21063,             0.04749,             0.06338,            0.008394,            0.009769,            0.009769,            0.009769
                   9,             0.04979,            0.084648,             0.01344,             0.59564,             0.30815,             0.35951,             0.21385,            0.047099,            0.062748,           0.0081699,            0.009736,            0.009736,            0.009736
